image_idx,label,pred,result,l1_cycles,l2_cycles,total_cycles
8096,6,6,1,3178,86,3264
8097,8,8,1,3178,86,3264
8098,0,0,1,3178,86,3264
8099,1,1,1,3178,86,3264
8100,1,1,1,3178,86,3264
8101,9,9,1,3178,86,3264
8102,2,2,1,3178,86,3264
8103,6,6,1,3178,86,3264
8104,6,6,1,3178,86,3264
8105,8,8,1,3178,86,3264
8106,7,7,1,3178,86,3264
8107,4,4,1,3178,86,3264
8108,2,2,1,3178,86,3264
8109,9,9,1,3178,86,3264
8110,7,7,1,3178,86,3264
8111,0,0,1,3178,86,3264
8112,2,2,1,3178,86,3264
8113,1,1,1,3178,86,3264
8114,0,0,1,3178,86,3264
8115,3,3,1,3178,86,3264
8116,6,6,1,3178,86,3264
8117,0,0,1,3178,86,3264
8118,1,1,1,3178,86,3264
8119,2,2,1,3178,86,3264
8120,3,3,1,3178,86,3264
8121,4,4,1,3178,86,3264
8122,5,5,1,3178,86,3264
8123,6,6,1,3178,86,3264
8124,7,7,1,3178,86,3264
8125,8,8,1,3178,86,3264
8126,9,9,1,3178,86,3264
8127,0,0,1,3178,86,3264
8128,1,1,1,3178,86,3264
8129,2,2,1,3178,86,3264
8130,3,3,1,3178,86,3264
8131,4,4,1,3178,86,3264
8132,5,5,1,3178,86,3264
8133,6,6,1,3178,86,3264
8134,7,7,1,3178,86,3264
8135,8,8,1,3178,86,3264
8136,9,9,1,3178,86,3264
8137,0,0,1,3178,86,3264
8138,1,1,1,3178,86,3264
8139,2,2,1,3178,86,3264
8140,3,3,1,3178,86,3264
8141,4,4,1,3178,86,3264
8142,5,5,1,3178,86,3264
8143,6,6,1,3178,86,3264
8144,7,7,1,3178,86,3264
8145,8,8,1,3178,86,3264
8146,9,9,1,3178,86,3264
8147,8,8,1,3178,86,3264
8148,6,6,1,3178,86,3264
8149,5,5,1,3178,86,3264
8150,9,9,1,3178,86,3264
8151,7,7,1,3178,86,3264
8152,0,0,1,3178,86,3264
8153,2,2,1,3178,86,3264
8154,3,3,1,3178,86,3264
8155,4,4,1,3178,86,3264
8156,3,3,1,3178,86,3264
8157,8,8,1,3178,86,3264
8158,5,5,1,3178,86,3264
8159,1,1,1,3178,86,3264
8160,5,5,1,3178,86,3264
8161,2,2,1,3178,86,3264
8162,3,3,1,3178,86,3264
8163,0,0,1,3178,86,3264
8164,1,1,1,3178,86,3264
8165,2,2,1,3178,86,3264
8166,1,1,1,3178,86,3264
8167,3,3,1,3178,86,3264
8168,2,2,1,3178,86,3264
8169,6,6,1,3178,86,3264
8170,5,5,1,3178,86,3264
8171,3,3,1,3178,86,3264
8172,0,0,1,3178,86,3264
8173,7,7,1,3178,86,3264
8174,2,2,1,3178,86,3264
8175,7,7,1,3178,86,3264
8176,4,4,1,3178,86,3264
8177,6,6,1,3178,86,3264
8178,4,4,1,3178,86,3264
8179,0,0,1,3178,86,3264
8180,5,5,1,3178,86,3264
8181,9,9,1,3178,86,3264
8182,9,9,1,3178,86,3264
8183,8,5,0,3178,86,3264
8184,9,9,1,3178,86,3264
8185,5,5,1,3178,86,3264
8186,3,3,1,3178,86,3264
8187,1,1,1,3178,86,3264
8188,7,7,1,3178,86,3264
8189,4,4,1,3178,86,3264
8190,7,7,1,3178,86,3264
8191,6,6,1,3178,86,3264
8192,5,5,1,3178,86,3264
8193,4,4,1,3178,86,3264
8194,0,0,1,3178,86,3264
8195,0,0,1,3178,86,3264
8196,6,6,1,3178,86,3264
8197,6,6,1,3178,86,3264
8198,2,2,1,3178,86,3264
8199,0,0,1,3178,86,3264
8200,6,6,1,3178,86,3264
8201,3,3,1,3178,86,3264
8202,7,7,1,3178,86,3264
8203,7,7,1,3178,86,3264
8204,4,4,1,3178,86,3264
8205,4,4,1,3178,86,3264
8206,3,3,1,3178,86,3264
8207,9,9,1,3178,86,3264
8208,2,2,1,3178,86,3264
8209,8,8,1,3178,86,3264
8210,9,9,1,3178,86,3264
8211,6,6,1,3178,86,3264
8212,0,0,1,3178,86,3264
8213,9,9,1,3178,86,3264
8214,5,5,1,3178,86,3264
8215,3,3,1,3178,86,3264
8216,8,8,1,3178,86,3264
8217,8,8,1,3178,86,3264
8218,7,7,1,3178,86,3264
8219,1,1,1,3178,86,3264
8220,4,4,1,3178,86,3264
8221,0,0,1,3178,86,3264
8222,4,4,1,3178,86,3264
8223,8,8,1,3178,86,3264
8224,5,5,1,3178,86,3264
8225,2,2,1,3178,86,3264
8226,3,3,1,3178,86,3264
8227,9,9,1,3178,86,3264
8228,0,0,1,3178,86,3264
8229,1,1,1,3178,86,3264
8230,9,9,1,3178,86,3264
8231,1,1,1,3178,86,3264
8232,5,5,1,3178,86,3264
8233,1,1,1,3178,86,3264
8234,7,7,1,3178,86,3264
8235,4,4,1,3178,86,3264
8236,8,8,1,3178,86,3264
8237,6,6,1,3178,86,3264
8238,2,2,1,3178,86,3264
8239,1,1,1,3178,86,3264
8240,6,6,1,3178,86,3264
8241,8,8,1,3178,86,3264
8242,8,8,1,3178,86,3264
8243,0,0,1,3178,86,3264
8244,1,1,1,3178,86,3264
8245,2,2,1,3178,86,3264
8246,3,8,0,3178,86,3264
8247,4,4,1,3178,86,3264
8248,7,7,1,3178,86,3264
8249,8,8,1,3178,86,3264
8250,9,9,1,3178,86,3264
8251,0,0,1,3178,86,3264
8252,1,1,1,3178,86,3264
8253,2,2,1,3178,86,3264
8254,3,3,1,3178,86,3264
8255,4,4,1,3178,86,3264
8256,6,6,1,3178,86,3264
8257,7,7,1,3178,86,3264
8258,8,8,1,3178,86,3264
8259,9,9,1,3178,86,3264
8260,0,0,1,3178,86,3264
8261,1,1,1,3178,86,3264
8262,2,2,1,3178,86,3264
8263,3,3,1,3178,86,3264
8264,4,4,1,3178,86,3264
8265,7,7,1,3178,86,3264
8266,8,8,1,3178,86,3264
8267,9,9,1,3178,86,3264
8268,1,1,1,3178,86,3264
8269,4,4,1,3178,86,3264
8270,5,5,1,3178,86,3264
8271,3,3,1,3178,86,3264
8272,3,8,0,3178,86,3264
8273,0,0,1,3178,86,3264
8274,9,9,1,3178,86,3264
8275,5,5,1,3178,86,3264
8276,4,4,1,3178,86,3264
8277,3,8,0,3178,86,3264
8278,0,0,1,3178,86,3264
8279,8,5,0,3178,86,3264
8280,4,4,1,3178,86,3264
8281,6,6,1,3178,86,3264
8282,7,7,1,3178,86,3264
8283,0,0,1,3178,86,3264
8284,7,7,1,3178,86,3264
8285,7,7,1,3178,86,3264
8286,1,1,1,3178,86,3264
8287,6,6,1,3178,86,3264
8288,9,9,1,3178,86,3264
8289,1,1,1,3178,86,3264
8290,3,3,1,3178,86,3264
8291,6,6,1,3178,86,3264
8292,2,2,1,3178,86,3264
8293,3,3,1,3178,86,3264
8294,8,5,0,3178,86,3264
8295,2,2,1,3178,86,3264
8296,3,3,1,3178,86,3264
8297,8,8,1,3178,86,3264
8298,9,9,1,3178,86,3264
8299,5,5,1,3178,86,3264
8300,8,8,1,3178,86,3264
8301,8,8,1,3178,86,3264
8302,7,7,1,3178,86,3264
8303,1,1,1,3178,86,3264
8304,7,7,1,3178,86,3264
8305,1,1,1,3178,86,3264
8306,1,1,1,3178,86,3264
8307,0,0,1,3178,86,3264
8308,3,3,1,3178,86,3264
8309,4,4,1,3178,86,3264
8310,2,2,1,3178,86,3264
8311,6,4,0,3178,86,3264
8312,4,4,1,3178,86,3264
8313,7,7,1,3178,86,3264
8314,4,4,1,3178,86,3264
8315,2,2,1,3178,86,3264
8316,7,7,1,3178,86,3264
8317,4,4,1,3178,86,3264
8318,2,2,1,3178,86,3264
8319,9,9,1,3178,86,3264
8320,2,2,1,3178,86,3264
8321,7,7,1,3178,86,3264
8322,9,9,1,3178,86,3264
8323,2,2,1,3178,86,3264
8324,1,1,1,3178,86,3264
8325,0,6,0,3178,86,3264
8326,6,6,1,3178,86,3264
8327,5,5,1,3178,86,3264
8328,3,3,1,3178,86,3264
8329,4,4,1,3178,86,3264
8330,8,8,1,3178,86,3264
8331,5,5,1,3178,86,3264
8332,9,9,1,3178,86,3264
8333,6,6,1,3178,86,3264
8334,9,9,1,3178,86,3264
8335,0,0,1,3178,86,3264
8336,6,6,1,3178,86,3264
8337,3,3,1,3178,86,3264
8338,0,0,1,3178,86,3264
8339,8,4,0,3178,86,3264
8340,1,1,1,3178,86,3264
8341,6,6,1,3178,86,3264
8342,0,0,1,3178,86,3264
8343,0,0,1,3178,86,3264
8344,1,1,1,3178,86,3264
8345,2,2,1,3178,86,3264
8346,3,3,1,3178,86,3264
8347,4,4,1,3178,86,3264
8348,5,5,1,3178,86,3264
8349,6,6,1,3178,86,3264
8350,7,7,1,3178,86,3264
8351,0,0,1,3178,86,3264
8352,1,1,1,3178,86,3264
8353,2,2,1,3178,86,3264
8354,3,3,1,3178,86,3264
8355,4,4,1,3178,86,3264
8356,7,7,1,3178,86,3264
8357,8,8,1,3178,86,3264
8358,9,9,1,3178,86,3264
8359,0,0,1,3178,86,3264
8360,1,1,1,3178,86,3264
8361,2,2,1,3178,86,3264
8362,3,5,0,3178,86,3264
8363,4,4,1,3178,86,3264
8364,7,7,1,3178,86,3264
8365,2,2,1,3178,86,3264
8366,5,5,1,3178,86,3264
8367,1,1,1,3178,86,3264
8368,6,6,1,3178,86,3264
8369,4,4,1,3178,86,3264
8370,3,3,1,3178,86,3264
8371,9,9,1,3178,86,3264
8372,9,9,1,3178,86,3264
8373,0,0,1,3178,86,3264
8374,9,9,1,3178,86,3264
8375,7,7,1,3178,86,3264
8376,1,1,1,3178,86,3264
8377,6,6,1,3178,86,3264
8378,4,4,1,3178,86,3264
8379,3,3,1,3178,86,3264
8380,6,6,1,3178,86,3264
8381,2,2,1,3178,86,3264
8382,0,0,1,3178,86,3264
8383,9,9,1,3178,86,3264
8384,8,8,1,3178,86,3264
8385,6,6,1,3178,86,3264
8386,5,5,1,3178,86,3264
8387,7,7,1,3178,86,3264
8388,0,0,1,3178,86,3264
8389,0,0,1,3178,86,3264
8390,1,1,1,3178,86,3264
8391,7,7,1,3178,86,3264
8392,4,4,1,3178,86,3264
8393,3,3,1,3178,86,3264
8394,2,2,1,3178,86,3264
8395,4,4,1,3178,86,3264
8396,1,1,1,3178,86,3264
8397,3,3,1,3178,86,3264
8398,7,7,1,3178,86,3264
8399,6,6,1,3178,86,3264
8400,4,4,1,3178,86,3264
8401,7,7,1,3178,86,3264
8402,7,7,1,3178,86,3264
8403,7,7,1,3178,86,3264
8404,9,9,1,3178,86,3264
8405,8,8,1,3178,86,3264
8406,4,4,1,3178,86,3264
8407,3,3,1,3178,86,3264
8408,8,6,0,3178,86,3264
8409,2,2,1,3178,86,3264
8410,8,8,1,3178,86,3264
8411,3,3,1,3178,86,3264
8412,5,5,1,3178,86,3264
8413,8,8,1,3178,86,3264
8414,0,0,1,3178,86,3264
8415,5,5,1,3178,86,3264
8416,4,4,1,3178,86,3264
8417,7,7,1,3178,86,3264
8418,1,1,1,3178,86,3264
8419,3,3,1,3178,86,3264
8420,1,1,1,3178,86,3264
8421,7,7,1,3178,86,3264
8422,9,9,1,3178,86,3264
8423,6,6,1,3178,86,3264
8424,2,2,1,3178,86,3264
8425,0,0,1,3178,86,3264
8426,9,9,1,3178,86,3264
8427,1,1,1,3178,86,3264
8428,7,7,1,3178,86,3264
8429,3,3,1,3178,86,3264
8430,3,3,1,3178,86,3264
8431,9,9,1,3178,86,3264
8432,1,1,1,3178,86,3264
8433,6,6,1,3178,86,3264
8434,4,4,1,3178,86,3264
8435,3,3,1,3178,86,3264
8436,9,9,1,3178,86,3264
8437,8,8,1,3178,86,3264
8438,2,2,1,3178,86,3264
8439,1,1,1,3178,86,3264
8440,8,8,1,3178,86,3264
8441,6,6,1,3178,86,3264
8442,4,4,1,3178,86,3264
8443,1,1,1,3178,86,3264
8444,5,5,1,3178,86,3264
8445,5,5,1,3178,86,3264
8446,6,6,1,3178,86,3264
8447,5,5,1,3178,86,3264
8448,0,0,1,3178,86,3264
8449,1,1,1,3178,86,3264
8450,2,2,1,3178,86,3264
8451,3,3,1,3178,86,3264
8452,4,4,1,3178,86,3264
8453,5,5,1,3178,86,3264
8454,6,6,1,3178,86,3264
8455,7,7,1,3178,86,3264
8456,8,8,1,3178,86,3264
8457,9,9,1,3178,86,3264
8458,0,0,1,3178,86,3264
8459,1,1,1,3178,86,3264
8460,2,2,1,3178,86,3264
8461,3,3,1,3178,86,3264
8462,4,4,1,3178,86,3264
8463,5,5,1,3178,86,3264
8464,6,6,1,3178,86,3264
8465,7,7,1,3178,86,3264
8466,8,8,1,3178,86,3264
8467,9,9,1,3178,86,3264
8468,0,0,1,3178,86,3264
8469,1,1,1,3178,86,3264
8470,2,2,1,3178,86,3264
8471,3,3,1,3178,86,3264
8472,4,4,1,3178,86,3264
8473,5,5,1,3178,86,3264
8474,6,6,1,3178,86,3264
8475,7,7,1,3178,86,3264
8476,8,8,1,3178,86,3264
8477,9,9,1,3178,86,3264
8478,6,6,1,3178,86,3264
8479,9,9,1,3178,86,3264
8480,7,7,1,3178,86,3264
8481,0,0,1,3178,86,3264
8482,2,2,1,3178,86,3264
8483,3,3,1,3178,86,3264
8484,4,4,1,3178,86,3264
8485,3,3,1,3178,86,3264
8486,8,8,1,3178,86,3264
8487,5,5,1,3178,86,3264
8488,1,1,1,3178,86,3264
8489,3,3,1,3178,86,3264
8490,0,0,1,3178,86,3264
8491,1,1,1,3178,86,3264
8492,2,2,1,3178,86,3264
8493,1,1,1,3178,86,3264
8494,3,3,1,3178,86,3264
8495,2,2,1,3178,86,3264
8496,0,0,1,3178,86,3264
8497,7,7,1,3178,86,3264
8498,2,2,1,3178,86,3264
8499,6,6,1,3178,86,3264
8500,4,4,1,3178,86,3264
8501,0,0,1,3178,86,3264
8502,5,5,1,3178,86,3264
8503,9,9,1,3178,86,3264
8504,9,9,1,3178,86,3264
8505,8,8,1,3178,86,3264
8506,9,9,1,3178,86,3264
8507,5,5,1,3178,86,3264
8508,3,3,1,3178,86,3264
8509,1,1,1,3178,86,3264
8510,7,7,1,3178,86,3264
8511,4,4,1,3178,86,3264
8512,7,7,1,3178,86,3264
8513,0,0,1,3178,86,3264
8514,0,0,1,3178,86,3264
8515,6,6,1,3178,86,3264
8516,6,6,1,3178,86,3264
8517,6,6,1,3178,86,3264
8518,3,3,1,3178,86,3264
8519,7,7,1,3178,86,3264
8520,4,9,0,3178,86,3264
8521,2,2,1,3178,86,3264
8522,8,6,0,3178,86,3264
8523,9,9,1,3178,86,3264
8524,8,8,1,3178,86,3264
8525,7,7,1,3178,86,3264
8526,1,1,1,3178,86,3264
8527,4,4,1,3178,86,3264
8528,0,0,1,3178,86,3264
8529,4,4,1,3178,86,3264
8530,8,8,1,3178,86,3264
8531,5,5,1,3178,86,3264
8532,2,2,1,3178,86,3264
8533,3,3,1,3178,86,3264
8534,9,9,1,3178,86,3264
8535,0,0,1,3178,86,3264
8536,1,1,1,3178,86,3264
8537,9,9,1,3178,86,3264
8538,1,1,1,3178,86,3264
8539,5,5,1,3178,86,3264
8540,1,1,1,3178,86,3264
8541,7,7,1,3178,86,3264
8542,6,6,1,3178,86,3264
8543,1,1,1,3178,86,3264
8544,2,2,1,3178,86,3264
8545,1,1,1,3178,86,3264
8546,6,6,1,3178,86,3264
8547,8,8,1,3178,86,3264
8548,0,0,1,3178,86,3264
8549,1,1,1,3178,86,3264
8550,2,2,1,3178,86,3264
8551,3,3,1,3178,86,3264
8552,4,4,1,3178,86,3264
8553,5,5,1,3178,86,3264
8554,6,6,1,3178,86,3264
8555,7,7,1,3178,86,3264
8556,8,8,1,3178,86,3264
8557,9,9,1,3178,86,3264
8558,0,0,1,3178,86,3264
8559,1,1,1,3178,86,3264
8560,2,2,1,3178,86,3264
8561,3,3,1,3178,86,3264
8562,4,4,1,3178,86,3264
8563,5,5,1,3178,86,3264
8564,6,6,1,3178,86,3264
8565,7,7,1,3178,86,3264
8566,8,8,1,3178,86,3264
8567,0,0,1,3178,86,3264
8568,1,1,1,3178,86,3264
8569,2,2,1,3178,86,3264
8570,3,3,1,3178,86,3264
8571,5,5,1,3178,86,3264
8572,6,6,1,3178,86,3264
8573,7,7,1,3178,86,3264
8574,8,8,1,3178,86,3264
8575,1,1,1,3178,86,3264
8576,0,0,1,3178,86,3264
8577,4,4,1,3178,86,3264
8578,5,5,1,3178,86,3264
8579,6,6,1,3178,86,3264
8580,6,6,1,3178,86,3264
8581,3,3,1,3178,86,3264
8582,4,4,1,3178,86,3264
8583,4,4,1,3178,86,3264
8584,2,2,1,3178,86,3264
8585,8,8,1,3178,86,3264
8586,1,1,1,3178,86,3264
8587,0,0,1,3178,86,3264
8588,6,6,1,3178,86,3264
8589,4,4,1,3178,86,3264
8590,9,9,1,3178,86,3264
8591,7,7,1,3178,86,3264
8592,2,2,1,3178,86,3264
8593,9,9,1,3178,86,3264
8594,2,2,1,3178,86,3264
8595,0,0,1,3178,86,3264
8596,9,9,1,3178,86,3264
8597,3,3,1,3178,86,3264
8598,3,3,1,3178,86,3264
8599,9,9,1,3178,86,3264
8600,1,1,1,3178,86,3264
8601,5,5,1,3178,86,3264
8602,2,2,1,3178,86,3264
8603,3,3,1,3178,86,3264
8604,1,1,1,3178,86,3264
8605,6,6,1,3178,86,3264
8606,7,7,1,3178,86,3264
8607,3,3,1,3178,86,3264
8608,7,7,1,3178,86,3264
8609,8,8,1,3178,86,3264
8610,4,4,1,3178,86,3264
8611,0,0,1,3178,86,3264
8612,2,2,1,3178,86,3264
8613,4,4,1,3178,86,3264
8614,0,0,1,3178,86,3264
8615,2,2,1,3178,86,3264
8616,4,4,1,3178,86,3264
8617,7,7,1,3178,86,3264
8618,8,8,1,3178,86,3264
8619,0,0,1,3178,86,3264
8620,7,7,1,3178,86,3264
8621,0,0,1,3178,86,3264
8622,6,6,1,3178,86,3264
8623,9,9,1,3178,86,3264
8624,3,3,1,3178,86,3264
8625,2,2,1,3178,86,3264
8626,4,4,1,3178,86,3264
8627,8,8,1,3178,86,3264
8628,6,6,1,3178,86,3264
8629,0,0,1,3178,86,3264
8630,5,5,1,3178,86,3264
8631,7,7,1,3178,86,3264
8632,5,5,1,3178,86,3264
8633,1,1,1,3178,86,3264
8634,0,0,1,3178,86,3264
8635,8,8,1,3178,86,3264
8636,1,1,1,3178,86,3264
8637,6,6,1,3178,86,3264
8638,7,7,1,3178,86,3264
8639,2,2,1,3178,86,3264
8640,9,9,1,3178,86,3264
8641,7,7,1,3178,86,3264
8642,9,9,1,3178,86,3264
8643,5,5,1,3178,86,3264
8644,6,6,1,3178,86,3264
8645,5,5,1,3178,86,3264
8646,2,2,1,3178,86,3264
8647,6,6,1,3178,86,3264
8648,2,2,1,3178,86,3264
8649,8,8,1,3178,86,3264
8650,1,1,1,3178,86,3264
8651,7,7,1,3178,86,3264
8652,5,5,1,3178,86,3264
8653,5,5,1,3178,86,3264
8654,7,7,1,3178,86,3264
8655,3,3,1,3178,86,3264
8656,5,5,1,3178,86,3264
8657,0,0,1,3178,86,3264
8658,1,1,1,3178,86,3264
8659,1,1,1,3178,86,3264
8660,3,3,1,3178,86,3264
8661,8,8,1,3178,86,3264
8662,4,4,1,3178,86,3264
8663,9,9,1,3178,86,3264
8664,4,4,1,3178,86,3264
8665,5,5,1,3178,86,3264
8666,1,1,1,3178,86,3264
8667,8,8,1,3178,86,3264
8668,6,6,1,3178,86,3264
8669,8,8,1,3178,86,3264
8670,9,9,1,3178,86,3264
8671,0,0,1,3178,86,3264
8672,1,1,1,3178,86,3264
8673,2,2,1,3178,86,3264
8674,3,3,1,3178,86,3264
8675,4,4,1,3178,86,3264
8676,5,5,1,3178,86,3264
8677,6,6,1,3178,86,3264
8678,7,7,1,3178,86,3264
8679,8,8,1,3178,86,3264
8680,9,9,1,3178,86,3264
8681,0,0,1,3178,86,3264
8682,1,1,1,3178,86,3264
8683,2,2,1,3178,86,3264
8684,3,3,1,3178,86,3264
8685,4,4,1,3178,86,3264
8686,5,5,1,3178,86,3264
8687,6,6,1,3178,86,3264
8688,7,7,1,3178,86,3264
8689,8,8,1,3178,86,3264
8690,9,9,1,3178,86,3264
8691,0,0,1,3178,86,3264
8692,1,1,1,3178,86,3264
8693,2,2,1,3178,86,3264
8694,3,3,1,3178,86,3264
8695,4,4,1,3178,86,3264
8696,5,5,1,3178,86,3264
8697,6,6,1,3178,86,3264
8698,7,7,1,3178,86,3264
8699,8,8,1,3178,86,3264
8700,9,9,1,3178,86,3264
8701,3,3,1,3178,86,3264
8702,5,5,1,3178,86,3264
8703,3,3,1,3178,86,3264
8704,2,2,1,3178,86,3264
8705,9,9,1,3178,86,3264
8706,3,3,1,3178,86,3264
8707,2,2,1,3178,86,3264
8708,1,1,1,3178,86,3264
8709,4,4,1,3178,86,3264
8710,5,5,1,3178,86,3264
8711,5,5,1,3178,86,3264
8712,2,2,1,3178,86,3264
8713,3,3,1,3178,86,3264
8714,2,2,1,3178,86,3264
8715,1,1,1,3178,86,3264
8716,3,3,1,3178,86,3264
8717,9,9,1,3178,86,3264
8718,7,7,1,3178,86,3264
8719,2,2,1,3178,86,3264
8720,1,1,1,3178,86,3264
8721,2,2,1,3178,86,3264
8722,8,8,1,3178,86,3264
8723,9,9,1,3178,86,3264
8724,1,1,1,3178,86,3264
8725,8,8,1,3178,86,3264
8726,8,8,1,3178,86,3264
8727,7,7,1,3178,86,3264
8728,8,8,1,3178,86,3264
8729,1,1,1,3178,86,3264
8730,0,0,1,3178,86,3264
8731,0,0,1,3178,86,3264
8732,6,6,1,3178,86,3264
8733,7,7,1,3178,86,3264
8734,7,7,1,3178,86,3264
8735,8,8,1,3178,86,3264
8736,7,7,1,3178,86,3264
8737,5,5,1,3178,86,3264
8738,0,0,1,3178,86,3264
8739,6,6,1,3178,86,3264
8740,1,1,1,3178,86,3264
8741,5,5,1,3178,86,3264
8742,7,7,1,3178,86,3264
8743,4,4,1,3178,86,3264
8744,6,6,1,3178,86,3264
8745,1,1,1,3178,86,3264
8746,2,2,1,3178,86,3264
8747,5,5,1,3178,86,3264
8748,0,0,1,3178,86,3264
8749,7,7,1,3178,86,3264
8750,9,9,1,3178,86,3264
8751,9,9,1,3178,86,3264
8752,0,0,1,3178,86,3264
8753,3,3,1,3178,86,3264
8754,4,4,1,3178,86,3264
8755,4,4,1,3178,86,3264
8756,8,8,1,3178,86,3264
8757,4,4,1,3178,86,3264
8758,1,1,1,3178,86,3264
8759,8,8,1,3178,86,3264
8760,6,6,1,3178,86,3264
8761,5,5,1,3178,86,3264
8762,9,9,1,3178,86,3264
8763,0,0,1,3178,86,3264
8764,0,0,1,3178,86,3264
8765,0,0,1,3178,86,3264
8766,3,3,1,3178,86,3264
8767,7,7,1,3178,86,3264
8768,1,1,1,3178,86,3264
8769,6,6,1,3178,86,3264
8770,4,4,1,3178,86,3264
8771,6,6,1,3178,86,3264
8772,0,0,1,3178,86,3264
8773,4,4,1,3178,86,3264
8774,5,5,1,3178,86,3264
8775,4,4,1,3178,86,3264
8776,1,1,1,3178,86,3264
8777,3,3,1,3178,86,3264
8778,8,8,1,3178,86,3264
8779,6,6,1,3178,86,3264
8780,3,3,1,3178,86,3264
8781,9,9,1,3178,86,3264
8782,9,9,1,3178,86,3264
8783,5,5,1,3178,86,3264
8784,9,9,1,3178,86,3264
8785,3,3,1,3178,86,3264
8786,7,7,1,3178,86,3264
8787,8,8,1,3178,86,3264
8788,5,5,1,3178,86,3264
8789,6,6,1,3178,86,3264
8790,4,4,1,3178,86,3264
8791,7,7,1,3178,86,3264
8792,6,6,1,3178,86,3264
8793,2,2,1,3178,86,3264
8794,2,2,1,3178,86,3264
8795,0,0,1,3178,86,3264
8796,9,9,1,3178,86,3264
8797,4,4,1,3178,86,3264
8798,0,0,1,3178,86,3264
8799,1,1,1,3178,86,3264
8800,2,2,1,3178,86,3264
8801,3,3,1,3178,86,3264
8802,4,4,1,3178,86,3264
8803,5,5,1,3178,86,3264
8804,6,6,1,3178,86,3264
8805,7,7,1,3178,86,3264
8806,8,8,1,3178,86,3264
8807,9,9,1,3178,86,3264
8808,0,0,1,3178,86,3264
8809,1,1,1,3178,86,3264
8810,2,2,1,3178,86,3264
8811,3,3,1,3178,86,3264
8812,4,4,1,3178,86,3264
8813,5,5,1,3178,86,3264
8814,6,6,1,3178,86,3264
8815,7,7,1,3178,86,3264
8816,8,8,1,3178,86,3264
8817,9,9,1,3178,86,3264
8818,0,0,1,3178,86,3264
8819,1,1,1,3178,86,3264
8820,2,2,1,3178,86,3264
8821,3,3,1,3178,86,3264
8822,4,4,1,3178,86,3264
8823,5,5,1,3178,86,3264
8824,6,6,1,3178,86,3264
8825,7,7,1,3178,86,3264
8826,8,8,1,3178,86,3264
8827,9,9,1,3178,86,3264
8828,6,6,1,3178,86,3264
8829,4,4,1,3178,86,3264
8830,2,2,1,3178,86,3264
8831,6,6,1,3178,86,3264
8832,4,4,1,3178,86,3264
8833,7,7,1,3178,86,3264
8834,5,5,1,3178,86,3264
8835,5,5,1,3178,86,3264
8836,4,4,1,3178,86,3264
8837,7,7,1,3178,86,3264
8838,2,2,1,3178,86,3264
8839,9,9,1,3178,86,3264
8840,3,3,1,3178,86,3264
8841,9,9,1,3178,86,3264
8842,3,3,1,3178,86,3264
8843,8,8,1,3178,86,3264
8844,2,2,1,3178,86,3264
8845,0,0,1,3178,86,3264
8846,9,9,1,3178,86,3264
8847,5,5,1,3178,86,3264
8848,6,6,1,3178,86,3264
8849,0,0,1,3178,86,3264
8850,1,1,1,3178,86,3264
8851,0,0,1,3178,86,3264
8852,6,6,1,3178,86,3264
8853,5,5,1,3178,86,3264
8854,3,3,1,3178,86,3264
8855,5,5,1,3178,86,3264
8856,3,3,1,3178,86,3264
8857,8,8,1,3178,86,3264
8858,0,0,1,3178,86,3264
8859,0,0,1,3178,86,3264
8860,3,3,1,3178,86,3264
8861,4,4,1,3178,86,3264
8862,1,1,1,3178,86,3264
8863,5,6,0,3178,86,3264
8864,3,3,1,3178,86,3264
8865,0,0,1,3178,86,3264
8866,8,8,1,3178,86,3264
8867,3,3,1,3178,86,3264
8868,0,0,1,3178,86,3264
8869,6,6,1,3178,86,3264
8870,2,2,1,3178,86,3264
8871,7,7,1,3178,86,3264
8872,8,8,1,3178,86,3264
8873,1,1,1,3178,86,3264
8874,7,7,1,3178,86,3264
8875,1,1,1,3178,86,3264
8876,3,3,1,3178,86,3264
8877,8,8,1,3178,86,3264
8878,5,5,1,3178,86,3264
8879,4,4,1,3178,86,3264
8880,2,2,1,3178,86,3264
8881,0,0,1,3178,86,3264
8882,9,9,1,3178,86,3264
8883,7,7,1,3178,86,3264
8884,6,6,1,3178,86,3264
8885,7,7,1,3178,86,3264
8886,4,4,1,3178,86,3264
8887,1,1,1,3178,86,3264
8888,6,6,1,3178,86,3264
8889,2,2,1,3178,86,3264
8890,6,6,1,3178,86,3264
8891,7,7,1,3178,86,3264
8892,1,1,1,3178,86,3264
8893,9,9,1,3178,86,3264
8894,8,8,1,3178,86,3264
8895,0,0,1,3178,86,3264
8896,6,6,1,3178,86,3264
8897,9,9,1,3178,86,3264
8898,4,4,1,3178,86,3264
8899,9,9,1,3178,86,3264
8900,9,9,1,3178,86,3264
8901,6,6,1,3178,86,3264
8902,2,2,1,3178,86,3264
8903,3,3,1,3178,86,3264
8904,7,7,1,3178,86,3264
8905,1,1,1,3178,86,3264
8906,9,9,1,3178,86,3264
8907,2,2,1,3178,86,3264
8908,2,2,1,3178,86,3264
8909,5,5,1,3178,86,3264
8910,3,3,1,3178,86,3264
8911,7,7,1,3178,86,3264
8912,8,8,1,3178,86,3264
8913,0,0,1,3178,86,3264
8914,1,1,1,3178,86,3264
8915,2,2,1,3178,86,3264
8916,3,3,1,3178,86,3264
